北京普缇客科技有限公司,北京,Java开发工程师,09:56发布,15k-25k,3-5年,150-500人,团队氛围好,朝阳区
北京奇艺世纪科技有限公司,北京,java开发工程师-OA系统,1天前发布,20k-40k,5-10年,2000人以上,发展空间大,海淀区
北京亿玛创新网络科技有限公司,北京,高级Java开发工程师,1天前发布,20k-28k,3-5年,500-2000人,五险一金，弹性工作时间，带薪年假,朝阳区
神州锐达（北京）科技有限公司,北京,java工程师,1天前发布,8k-13k,3-5年,150-500人,"上市公司,福利好,五险一金,平台大",海淀区
银客未来科技（北京）有限公司,北京,高级JAVA开发工程师,1天前发布,20k-40k,5-10年,500-2000人,"六险一金,期权激励,饭补,弹性工时",海淀区
北京小米科技有限责任公司,北京,Java开发工程师,2天前发布,20k-40k,3-5年,2000人以上,"六险一金,带薪病假,大平台",海淀区
北京北方科诚科技股份有限公司,北京,java开发工程师,3天前发布,15k-25k,3-5年,50-150人,"平台大,技术新",东城区
深圳巴金科技有限公司,北京,Java开发工程师,3天前发布,15k-20k,3-5年,15-50人,"五险一金,领导好,13薪,零食多多",朝阳区
北京众智同心科技有限责任公司,北京,java开发工程师,2018-11-13,15k-25k,3-5年,15-50人,五险一金,朝阳区
潍坊森众商贸有限公司,北京,Java开发工程师,11:41发布,20k-30k,3-5年,500-2000人,"大牛多,福利好,氛围好,美女多",海淀区
北京华远大数电子商务有限公司,北京,Java软件工程师（中级）,10:17发布,10k-15k,3-5年,50-150人,互联网的朝阳行业,西城区
联通支付有限公司,北京,JAVA开发工程师（POS方向）,1天前发布,20k-30k,3-5年,150-500人,五险一金、各种补助,西城区
北京三快在线科技有限公司,北京,LBS平台-高级Java工程师/专家,10:49发布,25k-50k,5-10年,2000人以上,福利待遇好，大平台,朝阳区
车好多旧机动车经纪(北京)有限公司,北京,技术专家Java,1天前发布,35k-45k,5-10年,2000人以上,"核心团队,高度授权,期权激励",海淀区
云智联网络科技（北京）有限公司,北京,Java工程师,2018-11-13,15k-25k,3-5年,500-2000人,"技术牛人多,领导好,福利棒,团建多",朝阳区
北京四达时代软件技术股份有限公司,北京,JAVA开发工程师,10:17发布,20k-40k,3-5年,2000人以上,多元化业务平台，敏捷开发，技术大牛多,大兴区
麦西（上海）传媒有限公司,北京,Java开发工程师,10:15发布,15K-25K,3-5年,50-150人,五险一金，发展空间无上限,海淀区
信雅达系统工程股份有限公司,北京,Java,1天前发布,8k-16k,3-5年,2000人以上,双休，五险一金，餐补,东城区
北京中公教育科技股份有限公司,北京,Java开发工程师,2天前发布,15k-30k,1-3年,2000人以上,五险一金 、周末双休 、免费午餐,海淀区
北京闲徕互娱网络科技有限公司,北京,Java开发,2天前发布,15k-30k,5-10年,500-2000人,"六险一金,健身",朝阳区
北京虎鲸跳跃科技有限公司,北京,Java后台工程师,3天前发布,25k-35k,5-10年,15-50人,"五险一金,周末双休,十三薪,团建零食",海淀区
北京京东世纪贸易有限公司,北京,java工程师,2018-11-16,15k-30k,5-10年,2000人以上,"500强,大平台,福利好",朝阳区
普信恒业科技发展（北京）有限公司,北京,Java开发工程师,2018-11-13,20k-40k,3-5年,2000人以上,行业top,朝阳区
北京声智科技有限公司,北京,java开发工程师,2018-11-13,20k-40k,3-5年,150-500人,扁平化管理  年终奖金  年度旅游,海淀区
北京百家互联科技有限公司,北京,Java开发工程师,09:37发布,25k-35k,3-5年,500-2000人,"弹性工作,六险一金,餐补饭补,带薪年假",
北京凯业众和科技有限公司,北京,java高级开发工程师,09:28发布,20k-30k,3-5年,少于15人,五险一金,海淀区
斑马星空（北京）网络科技有限公司,北京,Java开发工程师,1天前发布,20k-40k,5-10年,15-50人,不仅可以提升自身能力，还可以有高薪哦！,西城区
北京三快在线科技有限公司,北京,美团闪购-高级Java开发工程师（赋能方向）,09:55发布,30k-45k,5-10年,2000人以上,"大平台,福利好",朝阳区
普信恒业科技发展（北京）有限公司,北京,高级java开发工程师,09:49发布,25k-35k,3-5年,2000人以上,"核心团队,老板好,福利优厚,空间大",朝阳区
乐视网信息技术（北京）股份有限公司,北京,Java开发工程师（微服务）,1天前发布,14k-20k,1-3年,2000人以上,Java,朝阳区
车好多旧机动车经纪(北京)有限公司,北京,高级Java开发工程师,2天前发布,25k-50k,5-10年,2000人以上,期权奖励 晋升空间大,海淀区
北京欧应信息技术有限公司,北京,高级Java工程师 [朝阳区],3天前发布,20k-35k,3-5年,150-500人,"美女多,各种补助,培训多多,扁平管理",朝阳区
北京京东世纪贸易有限公司,北京,高级Java开发工程师,3天前发布,25k-50k,5-10年,2000人以上,"弹性工作,双休",通州区
北京瑞地科技有限公司,北京,java开发工程师-数据平台方向,2018-11-13,25k-40k,3-5年,150-500人,"内部分享,出海项目,行业大牛,带薪年假",朝阳区
阿里体育（上海）有限公司,北京,北京-高级Java工程师,10:11发布,25k-50k,3-5年,150-500人,"16薪,六险一金,丰富三餐,工程师文化",朝阳区
上海中软华腾软件系统有限公司,北京,java开发工程师,10:03发布,10k-18k,3-5年,2000人以上,周末双休 数据治理项目,海淀区
北京云舒写教育科技有限公司,北京,资深java工程师,09:59发布,15k-30k,3-5年,50-150人,"多次调薪,绩效奖金,节日福利,周末双休",海淀区
北京联华信科技有限公司,北京,java开发工程师,1天前发布,10k-15k,1-3年,15-50人,"扁平化管理,年轻化氛围,午餐补助,地铁旁边",西城区
北京奇艺世纪科技有限公司,北京,Java/Android开发工程师,1天前发布,15k-30k,3-5年,2000人以上,"大平台,待遇好",海淀区
北京思享聚合科技有限公司,北京,Java研发,2天前发布,15k-20k,3-5年,50-150人,"朝阳行业,优厚薪酬,零食畅享,不打卡",朝阳区
北京挖玖电子商务有限公司,北京,Java开发工程师,2天前发布,15k-22k,3-5年,150-500人,带薪年假，绩效奖金，定期体检，生日礼物,东城区
北京高思博乐教育科技股份有限公司,北京,Java工程师,2天前发布,18k-28k,3-5年,2000人以上,"发展空间大,行业前景好",海淀区
北京三快在线科技有限公司,北京,地图-高级Java开发工程师,09:55发布,25k-40k,5-10年,2000人以上,技术积累 大平台 高并发,朝阳区
普信恒业科技发展（北京）有限公司,北京,Java高级开发工程师,1天前发布,20k-33k,5-10年,2000人以上,"地铁周边,加班少,弹性工作,氛围好",朝阳区
北京高思博乐教育科技股份有限公司,北京,Java开发工程师,2018-11-13,18k-30k,3-5年,2000人以上,"弹性班时,商业保险",海淀区
中科点击（北京）科技有限公司,北京,Java软件开发工程师,2018-10-30,15k-25k,5-10年,150-500人,"扁平化管理,领导好,实现价值,被尊重",海淀区
安一恒通（北京）科技有限公司,北京,Java开发工程师,10:49发布,20k-40k,3-5年,500-2000人,待遇好,海淀区
北京智明星通软件科技有限公司,北京,高级Java开发工程师,10:45发布,20k-35k,5-10年,500-2000人,六险一金 弹性工作 周末双休 地铁周边,海淀区
北京嘀嘀无限科技发展有限公司,北京,高级Java开发工程师,10:37发布,20k-40k,3-5年,2000人以上,15薪、期权、六险一金,海淀区
北京安洛普科技有限公司,北京,JAVA开发,09:57发布,15k-20k,1-3年,15-50人,你很棒，我们就招你了,朝阳区
泰康在线财产保险股份有限公司,北京,Java高级开发工程师,09:36发布,15k-25k,5-10年,500-2000人,"七险一金,年终奖金,弹性工作制,免费班车",昌平区
北京弘合柏基金融信息服务有限责任公司,北京,中级JAVA,1天前发布,20k-35k,3-5年,2000人以上,"团队好,福利优厚,五险一金,公司平台好",海淀区
北京社区半径信息技术有限公司,北京,JAVA开发工程师,1天前发布,20k-30k,5-10年,150-500人,领导好+团队氛围好+发展空间大,海淀区
北京井立通科技有限公司,北京,Java软件开发工程师,1天前发布,11k-18k,3-5年,50-150人,"全额公积金,弹性工作,免费午餐,成长空间",石景山区
北京奇艺世纪科技有限公司,北京,java开发工程师,2天前发布,25k-50k,5-10年,2000人以上,成长快,海淀区
虫星（北京）科技有限公司,北京,高级java工程师,3天前发布,30k-60k,3-5年,15-50人,"硅谷团建,福利多,大牛多",海淀区
泓华国际医疗控股有限公司,北京,Java,3天前发布,15k-30k,3-5年,150-500人,五险一金 双休 带薪年假 团队旅游,朝阳区
北京三快在线科技有限公司,北京,Java技术专家,1天前发布,30k-45k,5-10年,2000人以上,"核心业务,技术氛围浓,福利待遇优",朝阳区
会找房（北京）网络技术有限公司,北京,Java技术经理(J10180),2018-11-16,30k-50k,5-10年,150-500人,五险一金+14薪+弹性工作,海淀区
北京尚德在线教育科技有限公司,北京,Java开发工程师,2018-11-13,18k-25k,3-5年,2000人以上,"多线程,Sprin,Hiber",朝阳区
北京鸿运昌盛科技有限公司,北京,java,10:26发布,10k-20k,3-5年,150-500人,五险一金 带薪年假,西城区
北京京东世纪贸易有限公司,北京,Java开发工程师,1天前发布,25k-50k,1-3年,2000人以上,"平台大,发展快,500强,待遇好",朝阳区
成都尼毕鲁科技股份有限公司,北京,Java开发工程师—FF0223021,1天前发布,18k-35k,1-3年,500-2000人,"福利好,平台棒",海淀区
北京盛世云商电子商务有限公司,北京,java研发工程师,2天前发布,10k-20k,3-5年,50-150人,全额五险一金、体检、节日福利、工作居住证,大兴区
北京云杉世界信息技术有限公司,北京,JAVA开发工程师,2天前发布,15k-30k,3-5年,2000人以上,"E轮融资,规模大,环境好,领导好",朝阳区
广州哈奇智能科技有限公司北京分公司,北京,Java高级工程师,2天前发布,15k-25k,5-10年,50-150人,"五险一金,年节礼金,弹性工作,工会福利",朝阳区
天弘基金管理有限公司,北京,高级Java工程师,3天前发布,18k-28k,不限,500-2000人,"朝阳行业,朝气团队",西城区
北京展心展力信息科技有限公司,北京,Java开发工程师,3天前发布,25k-50k,3-5年,50-150人,"高期权,餐补,房补,年终奖",朝阳区
北京国电软通科技有限公司,北京,java,2018-11-08,15k-18k,5-10年,2000人以上,五险一金 法定节假日 节日礼品,海淀区
国美控股集团有限公司,北京,Java高级开发工程师-三元桥-电商方向,2018-10-30,25k-40k,5-10年,2000人以上,"14薪,朝九晚六,健身房",朝阳区
北京灵伴未来科技有限公司,北京,JAVA工程师,11:33发布,20k-30k,3-5年,50-150人,"14薪,六险一金,大牛团队,人工智能",海淀区
北京嘀嘀无限科技发展有限公司,北京,Java资深工程师(J181008035),10:37发布,20k-40k,3-5年,2000人以上,广阔平台、急速成长、诱人福利,海淀区
北京三快在线科技有限公司,北京,java技术专家,2天前发布,30k-60k,5-10年,2000人以上,"核心项目,人工智能",朝阳区
阿里体育（上海）有限公司,北京,高级Java工程师-北京,10:11发布,20k-40k,1-3年,150-500人,"免费三餐,技术氛围好,团队大牛多,工程师文化",朝阳区
北京自如友家资产管理有限公司,北京,Java开发工程师,09:48发布,15k-30k,3-5年,500-2000人,六险一金 带薪年假 租房优惠 健身房,朝阳区
同程网络科技股份有限公司,北京,高级Java工程师,09:41发布,20k-40k,3-5年,2000人以上,"弹性上班,15薪,国际项目",朝阳区
北京中北信科技发展有限公司,北京,java研发工程师,1天前发布,15k-22k,3-5年,50-150人,五险一金，节日福利，带薪年假，加班补助,石景山区
用友网络科技股份有限公司,北京,Java开发工程师,1天前发布,16k-28k,5-10年,2000人以上,"上市集团,福利优厚,班车直达,2B互联网",海淀区
车好多旧机动车经纪(北京)有限公司,北京,Java/Php工程师,1天前发布,18k-36k,3-5年,2000人以上,最高19薪 期权 弹性工作 打车报销+餐补,海淀区
北京吾好科技发展有限公司,北京,java后端开发工程师,1天前发布,20k-40k,3-5年,150-500人,"从0-1,业内大牛",朝阳区
狮桥融资租赁（中国）有限公司,北京,高级Java开发工程师,2天前发布,18k-25k,5-10年,500-2000人,"五险一金,年终奖金,节日福利",海淀区
北京宏链科技有限公司,北京,Java工程师,2018-11-18,20k-30k,5-10年,50-150人,高成长,海淀区
杏树林信息技术（北京）有限公司,北京,Java开发工程师,10:28发布,25k-35k,3-5年,150-500人,"一日三餐,水果零食,私人医生,六险一金",东城区
北京崔玉涛儿童健康管理中心有限公司,北京,java开发工程师,09:52发布,15k-25k,3-5年,150-500人,六险一金 年底双薪,朝阳区
达疆网络科技（上海）有限公司,北京,Java工程师,09:52发布,20k-35k,5-10年,2000人以上,京东到家、O2O电商、极客文化,大兴区
维恩贝特科技有限公司,北京,高级java开发工程师,1天前发布,20k-35k,5-10年,500-2000人,"五险一金,带薪年假,节日福利,员工旅游",海淀区
深圳市金证科技股份有限公司,北京,java 开发--公司,1天前发布,25k-40k,5-10年,2000人以上,五险一金,西城区
北京三快在线科技有限公司,北京,美团打车-高级Java研发工程师,10:45发布,20k-40k,5-10年,2000人以上,"发展空间大,薪酬福利好",朝阳区
北京自如友家资产管理有限公司,北京,Java高级工程师,09:48发布,18k-30k,3-5年,500-2000人,六险一金 15-17薪 餐补 房补,朝阳区
语辰科技（北京）有限公司,北京,Java开发工程师,2天前发布,26K-40K,3-5年,500-2000人,薪酬在行业内绝对领先,朝阳区
德龙智能投顾（北京）网络科技有限公司,北京,java开发工程师,2天前发布,15k-25k,5-10年,50-150人,股票期权 年底双薪 五险一金 多次调薪,朝阳区
北京弘合柏基金融信息服务有限责任公司,北京,Java研发工程师（基础服务）,2018-11-15,15k-30k,3-5年,2000人以上,团队氛围好,朝阳区
北京唐冠福合数字技术有限公司,北京,java开发工程师,2018-11-08,25k-50k,3-5年,50-150人,团队好,丰台区
北京康泰医桥网络技术有限公司,北京,JAVA工程师-his,2018-10-29,20k-25k,3-5年,50-150人,"五险一金,行业领先,扁平管理",西城区
六次方（北京）信息科技有限公司,北京,高级Java工程师/架构师,11:27发布,30k-50k,5-10年,150-500人,"五险一金,技术氛围好",朝阳区
北京享阅教育科技有限公司,北京,Java开发工程师（做过app端）,10:09发布,15K-25K,3-5年,150-500人,"期权激励,五险一金,弹性工作,美女如云",海淀区
普信恒业科技发展（北京）有限公司,北京,高级java开发工程师,1天前发布,20k-35k,5-10年,2000人以上,"弹性工作,平台大,地铁周边,氛围好",朝阳区
北京京东世纪贸易有限公司,北京,高级JAVA开发工程师,1天前发布,25k-50k,5-10年,2000人以上,大数据营销,西城区
乐视网信息技术（北京）股份有限公司,北京,Java开发工程师-应用商店,1天前发布,10k-20k,1-3年,2000人以上,"核心业务,良好氛围",朝阳区
北京根网科技有限公司,北京,java工程师（19年1月搬家到10号线的健德门）,2天前发布,15k-23k,3-5年,150-500人,"每年加薪,年终奖,餐补,体检",海淀区
中联盛世文化（北京）有限公司,北京,Java工程师,2天前发布,25k-50k,3-5年,2000人以上,"股票期权,绩效奖金,岗位晋升",朝阳区
中国搜索信息科技股份有限公司,北京,Java搜索研发工程师,2天前发布,15k-25k,1-3年,500-2000人,补充 医疗、带薪病假、国企、福利爆棚,东城区
北京三快在线科技有限公司,北京,高级Java开发工程师,10:23发布,26k-52k,3-5年,2000人以上,"大平台,核心团队,技术氛围好,发展空间大",朝阳区
北京布路诺超链科技有限公司,北京,java,3天前发布,15k-30k,5-10年,15-50人,五险一金,海淀区
北京优虎商务服务有限公司,北京,java开发工程师,3天前发布,20k-40k,1-3年,150-500人,"加班少,福利好",朝阳区
信联资信服务有限公司,北京,Java工程师,2018-11-12,20k-30k,3-5年,15-50人,"不加班,双休,五险",海淀区
易宝支付有限公司,北京,Java开发工程师,2018-10-30,20k-30k,3-5年,500-2000人,"弹性工时,业务空间大,内部培训,六险一金",朝阳区
北京小米科技有限责任公司,北京,高级Java开发工程师,11:42发布,25k-50k,3-5年,2000人以上,发展空间、年终奖金、技术氛围浓厚,海淀区
北京默契破冰科技有限公司,北京,Java研发工程师 -01,10:43发布,20k-35k,3-5年,150-500人,"七险一金,弹性不打卡,免费午餐,季度旅游",东城区
北京嘀嘀无限科技发展有限公司,北京,资深JAVA开发工程师(J12435),10:37发布,20k-40k,3-5年,2000人以上,六险一金、15薪,海淀区
北京静帆科技有限公司,北京,高级研发工程师（JAVA）,10:27发布,15k-30k,1-3年,50-150人,"六险一金,扁平式管理,风口行业,薪资优厚",海淀区
卓越运维（北京）科技有限公司,北京,Java开发工程师,2天前发布,15k-20k,3-5年,500-2000人,"管理规范,创造未来,办公氛围好,周围大牛多",海淀区
福建博思软件股份有限公司,北京,java开发工程师,2天前发布,15k-25k,5-10年,500-2000人,"五险一金,发展空间大,通讯补贴,午餐补助",海淀区
北京奇艺世纪科技有限公司,北京,Java,3天前发布,20k以上,3-5年,2000人以上,高并发、大数据、Hbase、Hadoop、Docker,海淀区
北京世纪好未来教育科技有限公司,北京,Java开发工程师,3天前发布,25k-35k,3-5年,2000人以上,绩效奖，年终奖，团队赞，领导nice,海淀区
车好多旧机动车经纪(北京)有限公司,北京,高级/资深JAVA开发工程师,2018-11-14,30k-50k,5-10年,2000人以上,前景好，项目新，薪资高,海淀区
微钛科技（北京）有限公司,北京,后台开发工程师（JAVA）,2018-11-13,25k-31k,3-5年,15-50人,"五险一金,补充医保,弹性工作,扁平管理",朝阳区
北京三快在线科技有限公司,北京,高级Java研发工程师,1天前发布,25k-50k,3-5年,2000人以上,"中台研发,技术氛围好,成长空间大,年终多薪",朝阳区
北京维应科技有限责任公司,北京,Java开发工程师,2018-11-05,15k-30k,5-10年,15-50人,"扁平化,不打卡,氛围好,福利好",海淀区
北京易客信息技术有限公司,北京,Java开发工程师,2018-11-05,15k-30k,5-10年,50-150人,"五险一金,公司氛围好,期权激励,弹性上班",朝阳区
北京小米科技有限责任公司,北京,java开发工程师,2018-10-31,20k-40k,3-5年,2000人以上,"期权激励,年底绩效",海淀区
车好多旧机动车经纪(北京)有限公司,北京,高级Java工程师,10:42发布,18k-35k,3-5年,2000人以上,"空间大,机会多,0-1,期权激励",海淀区
神州数码（中国）有限公司,北京,高级JAVA开发工程师,09:42发布,20k-35k,3-5年,2000人以上,领导nice 项目佳,海淀区
瞬联软件科技（北京）有限公司,北京,java后端开发,1天前发布,14k-16k,1-3年,500-2000人,"七险一金,带薪年假,弹性工作,职位晋升",海淀区
北京百家互联科技有限公司,北京,java开发工程师,1天前发布,20k-30k,3-5年,500-2000人,六险一金，带薪年假，餐补,海淀区
北京墨迹风云科技股份有限公司,北京,Java开发工程师,2天前发布,20k-35k,3-5年,150-500人,"5亿用户,六险一金",朝阳区
人人贷商务顾问（北京）有限公司,北京,java开发工程师,3天前发布,15k-30k,3-5年,2000人以上,技术氛围好,海淀区
东华软件股份公司,北京,Java开发工程师,3天前发布,8k-12k,3-5年,2000人以上,"五险一金,定期体检,绩效奖金",海淀区
北京小麦科技有限公司,北京,JAVA软件工程师,2018-11-08,20k-30k,3-5年,2000人以上,最高可得3倍年终奖，年度调薪，项目奖金,朝阳区
诚迈科技（南京）股份有限公司,北京,JAVA开发工程师,2018-11-05,10k-20k,3-5年,2000人以上,"五险一金,节日福利,带薪年假,定期体检",东城区
北京广视通达数字网络科技有限公司,北京,java开发工程师,2018-10-23,10K-15K,3-5年,150-500人,待遇优厚，五险一金,海淀区
成都汇金晟世商务信息咨询有限公司,北京,高级Java开发工程师,10:54发布,40k-65k,5-10年,50-150人,高薪酬,朝阳区
北京三快在线科技有限公司,北京,高级Java开发工程师,2天前发布,25k-50k,3-5年,2000人以上,"核心团队,极客精神",朝阳区
北京百家互联科技有限公司,北京,java开发工程师,1天前发布,18k-25k,3-5年,500-2000人,五险一金，带薪年假，餐补,海淀区
北京四达时代软件技术股份有限公司,北京,Java开发工程师（亦庄）,10:17发布,10k-20k,3-5年,2000人以上,薪资福利有竞争力，班车多，晋升空间大,大兴区
央视国际视频通讯有限公司,北京,高级JAVA工程师,09:49发布,20k-30k,3-5年,150-500人,"环境高大上,福利待遇好,机会多,平台大",朝阳区
同程网络科技股份有限公司,北京,Java开发工程师,09:36发布,18k-36k,5-10年,2000人以上,"优秀团队,成熟平台,业务领先",朝阳区
北明软件有限公司,北京,高级Java工程师,09:33发布,18k-26k,3-5年,2000人以上,"五险一金,年底双薪,餐补,发展空间大",西城区
北京微播易科技股份有限公司,北京,资深Java开发工程师,1天前发布,30k-40k,5-10年,150-500人,六险一金,朝阳区
用友网络科技股份有限公司,北京,JAVA软件开发工程师,1天前发布,15k-19k,3-5年,2000人以上,"上市集团,福利优厚,2B互联网,班车直达",海淀区
北京八维研修学院,北京,Java,1天前发布,15k-25k,3-5年,2000人以上,五险一金 带薪年假,海淀区
北京小米科技有限责任公司,北京,资深JAVA开发工程师,1天前发布,30k-60k,5-10年,2000人以上,"核心业务,有可观的期,内部空间大,正常双休",海淀区
乐视网信息技术（北京）股份有限公司,北京,Java开发工程师-视频,1天前发布,13k-20k,1-3年,2000人以上,六险一金,朝阳区
南京优玛软件科技有限公司,北京,java工程师,2天前发布,10k-15k,3-5年,150-500人,补贴 团建 13薪,石景山区
赤子城网络技术（北京）有限公司,北京,Java开发工程师,2天前发布,20k-40k,3-5年,150-500人,"区块链,海外市场,七险一金,带你玩币圈",朝阳区
北京世纪高通科技有限公司,北京,Java开发工程师,2018-11-16,15k-30k,3-5年,150-500人,"一年多薪,节日福利,全员旅游,各类补贴",海淀区
厦门安妮股份有限公司,北京,大数据java开发工程师,2018-11-15,15k-30k,3-5年,500-2000人,"上市公司,五险一金,版权大数据,扁平管理",海淀区
北京三快在线科技有限公司,北京,高级Java开发工程师,10:02发布,25k-40k,3-5年,2000人以上,"大平台,成长空间大",朝阳区
广联达科技股份有限公司,北京,Java开发工程师,2018-11-14,20k-35k,5-10年,500-2000人,"六险一金,上市公司,带薪病假,发展通道多",海淀区
北京寻宝天行网络技术有限公司,北京,Java工程师,2018-11-12,15k-25k,3-5年,50-150人,"很多大牛,很多妹子,很多美食,完美世界",朝阳区
北京转转精神科技有限责任公司,北京,Java高级开发工程师,10:20发布,20k-40k,3-5年,500-2000人,核心业务 团队Open,海淀区
北京中康时代医院投资集团有限公司,北京,java开发工程师,1天前发布,15k-25k,1-3年,2000人以上,创业团队,顺义区
领先未来科技集团有限公司,北京,高级Java工程师,1天前发布,18k-30k,5-10年,150-500人,"五险一金,年底双薪,全勤奖,员工体检",朝阳区
北京作业盒子科技有限公司,北京,java高级工程师,1天前发布,20k-40k,3-5年,500-2000人,年底多薪,朝阳区
北京理工新源信息科技有限公司,北京,Java开发工程师,2天前发布,15k-20k,不限,50-150人,"五险一金,带薪年假,餐补,交通补助",海淀区
北京云杉世界信息技术有限公司,北京,JAVA开发工程师,2天前发布,15k-30k,3-5年,2000人以上,"独角兽,规模大,环境好,发展好",朝阳区
北京人大金仓信息技术股份有限公司,北京,Java软件工程师,3天前发布,10k-20k,不限,150-500人,"六险一金,团队氛围好,晋升空间大,带薪年假",朝阳区
深圳巴金科技有限公司,北京,Java,2018-11-14,15k-25k,3-5年,15-50人,"五险一金,13薪,零食多多,领导好",朝阳区
珠海市小源科技有限公司,北京,高级Java工程师,2018-11-13,25k-35k,5-10年,150-500人,"领导好,行业新,大牛多,进步快",朝阳区
北京友缘在线网络科技股份有限公司,北京,资深java开发工程师,2018-10-30,20k-35k,5-10年,150-500人,"福利佳,空间大",朝阳区
北京广视通达数字网络科技有限公司,北京,Java开发工程师,2018-10-23,15K-22K,5-10年,150-500人,福利丰厚、发展空间大,海淀区
北京达佳互联信息技术有限公司,北京,JAVA开发工程师-商业化,12:13发布,15k-30k,3-5年,500-2000人,发展前景好,海淀区
北京三快在线科技有限公司,北京,资深Java研发工程师,1天前发布,35k-45k,3-5年,2000人以上,"高薪,期权",朝阳区
上海蔚来汽车有限公司,北京,JAVA开发工程师（用户移动开发部）,11:01发布,20k-40k,3-5年,2000人以上,"六险一金,弹性办公,租房补贴,学霸团队",朝阳区
同程网络科技股份有限公司,北京,Java开发工程师（API）,09:51发布,18k-35k,3-5年,2000人以上,"核心业务,晋升空间,优秀团队",朝阳区
杭州衡泰软件有限公司,北京,高级JAVA开发工程师,08:53发布,10k-20k,3-5年,500-2000人,"五险一金,周末双休,节日福利,餐饮补贴",海淀区
北京中科建友科技股份有限公司,北京,Java开发工程师,07:04发布,8k-14k,3-5年,150-500人,五险一金 周末双休 朝九晚六 带薪年假,海淀区
北京思德泰科科技发展有限公司,北京,后端研发工程师—java,1天前发布,20k-27k,5-10年,150-500人,发展通道明确、13薪及年终奖,朝阳区
深圳市赢时胜信息技术股份有限公司,北京,Java高级开发工程师,1天前发布,15k-25k,3-5年,500-2000人,"环境好,晋升快,金融商圈",朝阳区
一城一家网络科技有限公司,北京,Java开发工程师,2天前发布,15k-30k,3-5年,2000人以上,"平台稳定,不需要融资",朝阳区
北京智控美信信息技术有限公司,北京,java工程师,3天前发布,15k-30k,3-5年,150-500人,"补充医疗,定期体检,餐补,话补",海淀区
北京每日优鲜便利购电子商务有限公司,北京,java开发工程师,3天前发布,20k-35k,3-5年,2000人以上,"六险一金,年终多薪,股票期权,晋升空间大",朝阳区
北京万集科技股份有限公司,北京,Java开发工程师,3天前发布,15k-25k,1-3年,500-2000人,上市公司、前景好,海淀区
云智联网络科技（北京）有限公司,北京,Java工程师 (MJ000257),2018-11-13,15k-30k,5-10年,500-2000人,"国际化平台,六险一金,早餐,氛围好",朝阳区
北京网信金服信息科技有限公司,北京,Java开发工程师,2018-11-07,18k-35k,5-10年,500-2000人,"团队氛围好,五险一金,补充医疗",朝阳区
金宣(北京)科技有限公司,北京,JAVA开发工程师,2018-11-06,15k-25k,3-5年,500-2000人,"发展快,空间大",西城区
北京道口贷科技有限公司,北京,Java高级工程师,11:36发布,15k-30k,3-5年,50-150人,"公司融洽,福利好,领导好",海淀区
北京世纪好未来教育科技有限公司,北京,家长帮-Java开发工程师,11:36发布,15k-30k,3-5年,2000人以上,上市公司、免费晚餐、加班打车报销,海淀区
北京知藏云道科技有限公司,北京,java开发工程师,11:12发布,20k-30k,3-5年,50-150人,"七险一金,带薪年假,晋升空间,发展平台",朝阳区
北京声智科技有限公司,北京,中级Java开发工程师,10:07发布,18k-25k,3-5年,150-500人,"人工智能,语音交互,行业大牛,福利健全",海淀区
北京卡车之家信息技术股份有限公司,北京,（高级）Java工程师,09:06发布,20k-40k,3-5年,150-500人,后端,朝阳区
维恩贝特科技有限公司,北京,中级java开发工程师,1天前发布,15k-25k,5-10年,500-2000人,"五险一金,周末双休,节日福利,带薪年假",海淀区
北京壹仟零壹加信息技术有限公司,北京,java初级工程师,1天前发布,2K-4K,不限,150-500人,加班少项目奖金，福利好工作环境好&lt;,海淀区
乐视网信息技术（北京）股份有限公司,北京,高级Java开发工程师,1天前发布,15k-30k,5-10年,2000人以上,"物联网方向,团队氛围佳",朝阳区
中国航天系统工程有限公司,北京,JAVA 开发工程师,2天前发布,15k-25k,3-5年,50-150人,稳定 国企 六险二金 培训,丰台区
北京中天路通工程勘测有限公司,北京,Java开发工程师,3天前发布,10k-20k,5-10年,50-150人,工资、绩效和年终绩效，培训岗位提升机制。,朝阳区
同程网络科技股份有限公司,北京,JAVA工程师,2018-11-16,30k-35k,5-10年,2000人以上,"领导好,完善晋升,培训好,福利待遇好",朝阳区
北京云纵信息技术有限公司,北京,Java工程师,2018-11-13,15k-30k,3-5年,2000人以上,"五险一金,免费班车",海淀区
亚洲通信科技有限公司,北京,Java开发工程师,2018-11-13,10k-15k,3-5年,15-50人,"五险一金
绩效奖金
午餐
双休",朝阳区
便利蜂商贸有限公司,北京,Java开发工程师,2018-11-12,25k-45k,3-5年,2000人以上,"大牛云集,补充医疗",朝阳区
武汉平安中信置业有限公司,北京,JAVA开发工程师,2018-11-12,20k-40k,3-5年,150-500人,技术大牛聚集地,海淀区
北京转转精神科技有限责任公司,北京,java开发工程师(优品),10:20发布,20k-40k,1-3年,500-2000人,"六险一金,牛人共事,弹性工作,成长空间大",海淀区
泰康在线财产保险股份有限公司,北京,高级java开发（财险）,09:36发布,10k-15k,5-10年,500-2000人,"弹性工作,福利待遇好,工作氛围好,发展空",昌平区
贵州宽待酒业有限公司,北京,JAVA高级研发工程师,09:12发布,30k-50k,3-5年,150-500人,公司发展速,朝阳区
